Timestamp,Age,Gender,City,Country,Position ,Total years of experience,Years of experience in Germany,Seniority level,Your main technology / programming language,Other technologies/programming languages you use often,Yearly brutto salary (without bonus and stocks) in EUR, Yearly brutto salary (without bonus and stocks) in EUR1 ,, IUSD , Yearly brutto salary ,Yearly bonus + stocks in EUR,Annual brutto salary (without bonus and stocks) one year ago. Only answer if staying in the same country,Annual bonus+stocks one year ago. Only answer if staying in same country,Number of vacation days,Employment status,–°ontract duration,Main language at work,Company size,Company type,Have you lost your job due to the coronavirus outbreak?,"Have you been forced to have a shorter working week (Kurzarbeit)? If yes, how many hours per week","Have you received additional monetary support from your employer due to Work From Home? If yes, how much in 2020 in EUR",,,,,,,,,,,,,Your main technology , programming language,,,,
01-12-2020 10:48,28,Female,Berlin,Germany,Data Analyst,3,2.5,Middle,SQL,"Python, Javascript / Typescript, Ruby, AWS",53000," Ä 53,000.00 "," $56,354.90 ",,$50K-$60K ,0,43000,0,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,1500,,,,,,,,,,,,,SQL,,,,,
01-12-2020 11:17,25,Male,Berlin,Germany,Software Engineer,6,0,Middle,Scala,"Python, Javascript / Typescript, Java / Scala, AWS, Kubernetes",65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,1000,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,0,40,,,,,,,,,,,,,Scala,,,,,
01-12-2020 12:29,28,Male,Berlin,Germany,Data Scientist,6,6,Lead,"Python, SQL","Python, Javascript / Typescript, SQL, AWS, Google Cloud",78000," Ä 78,000.00 "," $82,937.40 ",,$80K-$100K ,0,78000,0,26,Full-time employee,Unlimited contract,English,51-100,Consulting / Agency,No,,,,,,,,,,,,,,,Python,,,,,
01-12-2020 12:47,26,Male,Berlin,Germany,QA Engineer,4,1,Middle,Swift/Kotlin,"Kotlin, Javascript / Typescript, SQL, AWS, Docker",55500," Ä 55,500.00 "," $59,013.15 ",,$50K-$60K ,,,,25,Full-time employee,,English,51-100,Startup,No,32,400,,,,,,,,,,,,,Swift,Kotlin,,,,
01-12-2020 13:56,35,Male,Berlin,Germany,Software Engineer,20,5,Senior,JavaScript,"Javascript / Typescript, AWS, Kubernetes, Docker",100000," Ä 1,00,000.00 "," $1,06,330.00 ",,$100K-$200K ,0,90000,0,32,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,JavaScript,,,,,
01-12-2020 13:58,25,Male,Brussels ,Germany,Data Scientist,1,,Junior,Python ,"Python, SQL, AWS",38000," Ä 38,000.00 "," $40,405.40 ",,$40K-$50K ,0,,0,20,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,,0,,,,,,,,,,,,,Python ,,,,,
01-12-2020 14:21,23,Female,Berlin,Germany,Data analyst ,1,1,Junior,Sql ,"Python, R, SQL, Google Cloud",36000," Ä 36,000.00 "," $38,278.80 ",,$20K-$40K ,36000,36000,36000,28,Full-time employee,Unlimited contract,English,1000+,Startup,No,,500,,,,,,,,,,,,,Sql ,,,,,
01-12-2020 14:33,28,Male,Munich,Germany,Software Engineer,3,3,Junior,.NET,"Python, C/C++, .NET",65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,13000,65000,13000,30,Full-time employee,Unlimited contract,English,1000+,Finance,No,,,,,,,,,,,,,,,.NET,,,,,
01-12-2020 14:58,36,Male,Berlin,Germany,Software Engineer,10,10,Principal,Java & Distributed Systems Stuff,"Python, Javascript / Typescript, Java / Scala, SQL, Google Cloud, Kubernetes, Docker",100000," Ä 1,00,000.00 "," $1,06,330.00 ",,$100K-$200K ,35000,85000,28500,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,800,,,,,,,,,,,,,Java & Distributed Systems Stuff,,,,,
01-12-2020 15:57,41,Male,Berlin,Germany,Designer (UI/UX),20,0,Senior,Php,"PHP, Javascript / Typescript, SQL",36000," Ä 36,000.00 "," $38,278.80 ",,$20K-$40K ,,,,,Self-employed (freelancer),Temporary contract,English,,,,,,,,,,,,,,,,,,Php,,,,,
01-12-2020 16:16,30,Male,Heidelberg,Germany,Software Engineer,9,4,Senior,.NET,"Javascript / Typescript, .NET, Docker",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,2000,55000,,30,Full-time employee,Temporary contract,English,1000+,Research,No,,,,,,,,,,,,,,,.NET,,,,,
01-12-2020 16:16,30,Male,Heidelberg,Germany,Software Engineer,9,4,Senior,.NET,"Javascript / Typescript, .NET, Docker",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,2000,55000,,30,Full-time employee,Temporary contract,English,1000+,Research,No,,,,,,,,,,,,,,,.NET,,,,,
01-12-2020 16:36,28,Male,Zurich,England,Software Engineer,6,0,Middle,C++,"Python, C/C++, Java / Scala",100000," Ä 1,00,000.00 "," $1,06,330.00 ",,$100K-$200K ,18000,140000,73000,25,Full-time employee,Unlimited contract,German,50-60,Product,No,,,,,,,,,,,,,,,C++,,,,,
01-12-2020 17:50,29,Male,Berlin,Germany,Frontend Developer,5,5,Middle,javascript,"Javascript / Typescript, Kubernetes, Docker",66000," Ä 66,000.00 "," $70,177.80 ",,$70K-$80K ,,60000,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,500,,,,,,,,,,,,,javascript,,,,,
01-12-2020 18:09,,Male,Berlin,Germany,Backend Developer,15,6,Middle,Elixir,"Python, Ruby, Kubernetes, Docker",73000," Ä 73,000.00 "," $77,620.90 ",,$70K-$80K ,,,,30,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,,,,,,,,,,,,,,Elixir,,,,,
01-12-2020 18:58,26,Female,Prague,Germany,Software Engineer,4,1,Middle,C#,.NET,64000," Ä 64,000.00 "," $68,051.20 ",,$60K-$70K ,0,55000,0,25,Full-time employee,Unlimited contract,"Russian, English",1000+,Product,No,,,,,,,,,,,,,,,C#,,,,,
01-12-2020 19:09,26,Male,Berlin,Germany,Product Analyst,4,3,Middle,Python,"Python, Javascript / Typescript, SQL, Google Cloud",55000," Ä 55,000.00 "," $58,481.50 ",,$50K-$60K ,0,45000,0,26,Full-time employee,Unlimited contract,English,1000+,Product,No,,100,,,,,,,,,,,,,Python,,,,,
01-12-2020 19:26,31,Male,Munich,Germany,Software Engineer,5,2,Middle,Java,"Javascript / Typescript, Java / Scala, SQL, Docker",74000," Ä 74,000.00 "," $78,684.20 ",,$70K-$80K ,3000,68000,3000,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Java,,,,,
01-12-2020 20:57,34,Female,Hildesheim ,Germany,QA Engineer,11,2,Senior,QA,"Python, SQL",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,2000,60000,1000,30,Full-time employee,Unlimited contract,German,1000+,Product,No,5,,,,,,,,,,,,,,QA,,,,,
01-12-2020 21:28,34,Male,Hamburg,Germany,DevOps,8,1,Senior,Embedded,C/C++,67500," Ä 67,500.00 "," $71,772.75 ",,$70K-$80K ,2800,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,30,,,,,,,,,,,,,,Embedded,,,,,
01-12-2020 22:23,36,Male,Munich,Germany,Software Engineer,13,5,Head,Java,"Javascript / Typescript, Java / Scala, AWS, Azure, Kubernetes, Docker",90000," Ä 90,000.00 "," $95,697.00 ",,$80K-$100K ,5000,80000,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Java,,,,,
01-12-2020 23:24,36,Male,Berlin,Germany,DevOps,17,4,Head,Python,"Go, AWS, Kubernetes, Docker",124000," Ä 1,24,000.00 "," $1,31,849.20 ",,$100K-$200K ,107000,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Python,,,,,
02-12-2020 00:07,40,Female,Berlin,Germany,QA Engineer,16,4,Middle,,PHP,65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,,57000,,,Full-time employee,Unlimited contract,English,50-60,Startup,Yes,,,,,,,,,,,,,,,Python,,,,,
02-12-2020 00:27,31,Male,Berlin,Germany,Software Engineer,7,2,Senior,Java,"SQL, AWS, Kubernetes, Docker",75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,12500,75000,12500,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Java,,,,,
02-12-2020 04:49,28,Male,Munich,Germany,Software Engineer,8,1,Senior,PHP,"PHP, Javascript / Typescript, SQL, Go, AWS",57000," Ä 57,000.00 "," $60,608.10 ",,$60K-$70K ,0,,,28,Full-time employee,Unlimited contract,English,51-100,Product,No,0,0,,,,,,,,,,,,,PHP,,,,,
02-12-2020 04:49,28,Male,Munich,Germany,Software Engineer,8,1,Senior,PHP,"PHP, Javascript / Typescript, SQL, Go, AWS",57000," Ä 57,000.00 "," $60,608.10 ",,$60K-$70K ,0,,,28,Full-time employee,Unlimited contract,English,51-100,Product,No,0,0,,,,,,,,,,,,,PHP,,,,,
02-12-2020 08:56,36,Male,Berlin,Germany,Backend Developer,16,8,Lead,Scala,"Python, Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker",120000," Ä 1,20,000.00 "," $1,27,596.00 ",,$100K-$200K ,120000,120000,120000,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,,,,,,,,,,,,,,Scala,,,,,
02-12-2020 10:35,22,Female,Eindhoven,Germany,Frontend Developer,2,-,Junior,JS,"Javascript / Typescript, SQL, Docker",24000," Ä 24,000.00 "," $25,519.20 ",,$20K-$40K ,-,,-,24,Full-time employee,Unlimited contract,English,50-60,Product,Laid off for a bit,32,-,,,,,,,,,,,,,JS,,,,,
02-12-2020 11:52,26,Female,Berlin,Germany,Backend Developer,7,0.5,Senior,,,60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,,,,24,Full-time employee,Unlimited contract,English,up to 10,Product,No,,,,,,,,,,,,,,,Python,,,,,
02-12-2020 12:06,30,Male,Berlin,Germany,Backend Developer,4,2,Middle,python,Python,58000," Ä 58,000.00 "," $61,671.40 ",,$60K-$70K ,0,55000,0,24,Full-time employee,Unlimited contract,English,101-1000,Product,No,,500,,,,,,,,,,,,,python,,,,,
02-12-2020 14:20,35,Male,Berlin,Germany,Software Engineer,12,6,Middle,Kotlin,"Python, Ruby, Java / Scala, AWS",75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,95000,74000,94000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Kotlin,,,,,
02-12-2020 14:43,30,Male,Berlin,Germany,Software Engineer,10,2,Middle,iOS,,71000," Ä 71,000.00 "," $75,494.30 ",,$70K-$80K ,,65000,,27,Full-time employee,Unlimited contract,English,101-1000,Product,No,0,,,,,,,,,,,,,,iOS,,,,,
02-12-2020 14:45,36,Male,Bonn,Germany,DevOps,15,1,Junior,jenkins bash,"Kotlin, Swift, Javascript / Typescript, Docker",52500," Ä 52,500.00 "," $55,823.25 ",,$50K-$60K ,,,,30,Full-time employee,Unlimited contract,English,50-60,Product,No,,,,,,,,,,,,,,,jenkins bash,,,,,
02-12-2020 16:12,35,Male,Berlin,Germany,Team lead,,5,Lead,,"Python, Java / Scala, AWS, Kubernetes, Docker",85000," Ä 85,000.00 "," $90,380.50 ",,$80K-$100K ,,85000,,28,Full-time employee,Unlimited contract,English,51-100,Startup,No,,,,,,,,,,,,,,,Python,,,,,
02-12-2020 17:06,28,Male,Cologne,Germany,Software Engineer,5,1,Middle,Java,"Python, Kotlin, Javascript / Typescript, SQL, Docker",50000," Ä 50,000.00 "," $53,165.00 ",,$50K-$60K ,50000,50000,50000,25,Full-time employee,Unlimited contract,Russian,101-1000,Product,No,0,0,,,,,,,,,,,,,Java,,,,,
02-12-2020 17:09,42,Male,Berlin,Germany,Backend Developer,19,3,Senior,PHP,"Kotlin, SQL, Kubernetes, Docker",66000," Ä 66,000.00 "," $70,177.80 ",,$70K-$80K ,4000,65000,5000,26,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,PHP,,,,,
02-12-2020 18:46,34,Male,Berlin,Germany,Backend Developer,14,4,Senior,Kotlin,"Java / Scala, SQL, AWS, Kubernetes, Docker",95000," Ä 95,000.00 "," $1,01,013.50 ",,$100K-$200K ,125000,90000,90000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,300,,,,,,,,,,,,,Kotlin,,,,,
02-12-2020 19:35,27,Male,Hamburg,portugal,Backend Developer,0,0,Junior,Python,Javascript / Typescript,50000," Ä 50,000.00 "," $53,165.00 ",,$50K-$60K ,5000,,,30,Full-time employee,Unlimited contract,English,up to 10,Startup,No,0,0,,,,,,,,,,,,,Python,,,,,
02-12-2020 21:39,,Male,Munich,Germany,Frontend Developer,5,3,Lead,javascript,Javascript / Typescript,70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,,,,24,Full-time employee,Unlimited contract,English,50-60,Startup,No,,,,,,,,,,,,,,,javascript,,,,,
02-12-2020 21:42,36,Female,Berlin,Germany,Data Scientist,5,5,Senior,Python,"Python, R",87000," Ä 87,000.00 "," $92,507.10 ",,$80K-$100K ,15000,77000,12000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Python,,,,,
02-12-2020 21:53,31,Male,Berlin,Germany,Software Engineer,4,4,Senior,Python,"Python, Javascript / Typescript, AWS, Docker",68000," Ä 68,000.00 "," $72,304.40 ",,$70K-$80K ,0,64000,1000,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,0,0,,,,,,,,,,,,,Python,,,,,
02-12-2020 22:41,32,Female,Munich,Germany,It Consulting ,2,2,Junior,Test Management ,,54000," Ä 54,000.00 "," $57,418.20 ",,$50K-$60K ,1500,47000,700,27,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No,,150,,,,,,,,,,,,,Test Management ,,,,,
03-12-2020 08:53,32,Male,Berlin,Germany,Software Engineer,13,5,Lead,JavaScript,"Javascript / Typescript, SQL, AWS, Docker",83000," Ä 83,000.00 "," $88,253.90 ",,$80K-$100K ,3000,80000,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,JavaScript,,,,,
03-12-2020 09:40,36,Male,Prefer not to say,Germany,ML Engineer,6,6,Senior,Python,"Python, R, Docker",110000," Ä 1,10,000.00 "," $1,16,963.00 ",,$100K-$200K ,25000,65000,2500,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,0,80,,,,,,,,,,,,,Python,,,,,
03-12-2020 10:59,26,Male,Munich,Germany,Software Engineer,6,2,Senior,TypeScript,"AWS, Docker",93000," Ä 93,000.00 "," $98,886.90 ",,$80K-$100K ,10000,80000,,30,Full-time employee,Unlimited contract,English,50-60,Startup,No,,,,,,,,,,,,,,,TypeScript,,,,,
03-12-2020 11:04,28,Female,Berlin,Germany,Data Scientist,4,2,Middle,Python,Python,73700," Ä 73,700.00 "," $78,365.21 ",,$70K-$80K ,80400,67000,67000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,0,200,,,,,,,,,,,,,Python,,,,,
03-12-2020 11:52,34,Male,Munich,Germany,Data Scientist,10,10,Senior,Python,"R, SQL, AWS, Docker",85000," Ä 85,000.00 "," $90,380.50 ",,$80K-$100K ,20000,62500,11000,28,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,300,,,,,,,,,,,,,Python,,,,,
03-12-2020 13:25,38,Male,Berlin,Germany,Data Scientist,10,9,Senior,Python,Python,87550," Ä 87,550.00 "," $93,091.92 ",,$80K-$100K ,0,85000,0,30,Full-time employee,Unlimited contract,German,101-1000,Product,No,,600 nett,,,,,,,,,,,,,Python,,,,,
03-12-2020 13:58,37,Male,Berlin,Germany,Software Engineer,16,8,Senior,Java,"Google Cloud, Kubernetes, Docker",80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,,75000,,27,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Java,,,,,
03-12-2020 21:03,31,Male,Berlin,Germany,Backend Developer,9,1,Senior,NodeJS/TS,Javascript / Typescript,65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,5000,65000,0,27,Full-time employee,Unlimited contract,English,51-100,Startup,No,30,0,,,,,,,,,,,,,NodeJS,TS,,,,
03-12-2020 21:25,38,Male,Berlin,Germany,Backend Developer,15,1,Middle,PHP/MySQL,"PHP, SQL, Docker, VMs",40700," Ä 40,700.00 "," $43,276.31 ",,$40K-$50K ,,20000,,25,Full-time employee,Unlimited contract,English,50-60,Consulting / Agency,No,,,,,,,,,,,,,,,PHP,MySQL,,,,
03-12-2020 21:59,24,Male,Moscow,England,Product Manager,3,0,Senior,,,48000," Ä 48,000.00 "," $51,038.40 ",,$50K-$60K ,7200,36000,0,28,Full-time employee,Unlimited contract,–†—É—Å—Å–∫–∏–π,1000+,Product,No,0,0,,,,,,,,,,,,,Python,,,,,
03-12-2020 22:07,25,Male,Hamburg,Germany,ML Engineer,2,2,Middle,Python,.NET,60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,65000,48000,53000,28,Full-time employee,Unlimited contract,German,50-60,Product,No,,,,,,,,,,,,,,,Python,,,,,
04-12-2020 09:21,33,Female,Berlin,Germany,Frontend Developer,13,4,Middle,"Angular, TypeScript",Javascript / Typescript,47745," Ä 47,745.00 "," $50,767.26 ",,$50K-$60K ,3800,47745,3800,30,"full-time, but 32 hours per week (it was my request, I'm a student)",Unlimited contract,English,1000+,Product,No,0,0,,,,,,,,,,,,,Angular,,,,,
04-12-2020 10:37,39,Female,Berlin,Germany,Data Scientist,2.5,2,Junior,python,"C/C++, R, SQL",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,60000,60000,60000,30,Full-time employee,Unlimited contract,English,up to 10,corporate incubator,Yes,,no,,,,,,,,,,,,,python,,,,,
04-12-2020 11:18,25,Male,Hamburg,Germany,Software Engineer,1,1,Junior,C#,"Javascript / Typescript, .NET, SQL, Kubernetes",43500," Ä 43,500.00 "," $46,253.55 ",,$40K-$50K ,,,,28,Full-time employee,Unlimited contract,German,51-100,Startup,No,,,,,,,,,,,,,,,C#,,,,,
04-12-2020 11:51,30,Female,Berlin,Germany,Software Engineer,7,3,Senior,Java,"Python, Javascript / Typescript",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,,55000,,27,Full-time employee,Unlimited contract,English,51-100,Product,No,0,0,,,,,,,,,,,,,Java,,,,,
04-12-2020 15:56,45,Male,Stuttgart,Germany,CTO,27,20,Head,,"Clojure, Rust",90000," Ä 90,000.00 "," $95,697.00 ",,$80K-$100K ,,90000,,,Founder,Unlimited contract,English,50-60,Consulting / Agency,No,,,,,,,,,,,,,,,Python,,,,,
04-12-2020 18:56,28,Female,Berlin,Germany,Designer (UI/UX),5,1,Senior,,,60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,0,,,26,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,,,,,,,,,,,,,,,Python,,,,,
04-12-2020 19:00,45,Male,Munich,Germany,Data architect,19,11,Senior,,,90000," Ä 90,000.00 "," $95,697.00 ",,$80K-$100K ,2500,88000,2500,30,Full-time employee,Unlimited contract,English,1000+,Multinational ,No,,100,,,,,,,,,,,,,Python,,,,,
04-12-2020 20:33,37,,Munich,Germany,Software Engineer,15,6,Senior,C,"Python, C/C++, Docker",120000," Ä 1,20,000.00 "," $1,27,596.00 ",,$100K-$200K ,80000,120000,80000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,700,,,,,,,,,,,,,C,,,,,
05-12-2020 00:19,35,Male,Munich,Germany,Software Engineer,14,1,Senior,C++,"Python, C/C++",98000," Ä 98,000.00 "," $1,04,203.40 ",,$100K-$200K ,28000,90000,22500,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,400,,,,,,,,,,,,,C++,,,,,
05-12-2020 03:34,25,Male,Cologne,Germany,ML Engineer,2,2,Middle,"NLP, Python","Python, C/C++, Google Cloud, Docker",51000," Ä 51,000.00 "," $54,228.30 ",,$50K-$60K ,3000,,,24,Full-time employee,Temporary contract,English,up to 10,Startup,No,,,,,,,,,,,,,,,NLP,,,,,
05-12-2020 10:09,31,Male,Berlin,Germany,Software Engineer,4,1,Senior,Java,"Python, Javascript / Typescript, SQL, AWS, Kubernetes",69000," Ä 69,000.00 "," $73,367.70 ",,$70K-$80K ,,65000,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Java,,,,,
05-12-2020 12:18,31,Male,Hamburg,Germany,Data Scientist,"6 (not as a data scientist, but as a lab scientist)","6 (not as a data scientist, but as a lab scientist)",Middle,Python,"Python, R, SQL",57000," Ä 57,000.00 "," $60,608.10 ",,$60K-$70K ,,,,,Full-time employee,Unlimited contract,German,1000+,Product,No,,,,,,,,,,,,,,,Python,,,,,
05-12-2020 12:43,25,Female,Amsterdam,Netherland,Data Scientist,1.5,0,Middle,Python,"AWS, Docker",49850," Ä 49,850.00 "," $53,005.51 ",,$50K-$60K ,500,36000,0,25,Full-time employee,Unlimited contract,English,50-60,Startup,No,,150,,,,,,,,,,,,,Python,,,,,
05-12-2020 13:42,27,Male,Dusseldurf,portugal,Backend Developer,2,0,Middle,PHP,Kotlin,50000," Ä 50,000.00 "," $53,165.00 ",,$50K-$60K ,0,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,20%,,,,,,,,,,,,,PHP,,,,,
05-12-2020 13:52,37,Male,Berlin,Germany,Software Engineer,12,6,Middle,php,"PHP, SQL, Docker",65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,31500,65000,31500,26,Full-time employee,Unlimited contract,English,1000+,Product,No,,200,,,,,,,,,,,,,php,,,,,
05-12-2020 14:54,27,Male,Frankfurt,Germany,IT Manager,5,3,Middle,,,73000," Ä 73,000.00 "," $77,620.90 ",,$70K-$80K ,4000,65000,3000,37,Full-time employee,Unlimited contract,English,1000+,Industry,No,,150,,,,,,,,,,,,,Python,,,,,
05-12-2020 15:16,32,Male,Hamburg,Germany,ML Engineer,4,1.5,Middle,"Python, Whole Apache Data Science Stack, AWS","Javascript / Typescript, SQL, AWS, Docker",37500," Ä 37,500.00 "," $39,873.75 ",,$20K-$40K ,0,34000,34000,24,Full-time employee,Unlimited contract,German,101-1000,Consulting / Agency,No,,,,,,,,,,,,,,,Python,,,,,
05-12-2020 17:29,28,Female,Berlin,Germany,Backend Developer,3,2,Middle,Python,"AWS, Docker",65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,0,65000,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,0,,,,,,,,,,,,,Python,,,,,
05-12-2020 18:10,35,Male,Fr,Germany,Backend Developer,4,2.5,Middle,Java,"Javascript / Typescript, Java / Scala, SQL",42000," Ä 42,000.00 "," $44,658.60 ",,$40K-$50K ,,42000,,28,Full-time employee,Unlimited contract,English,51-100,Consulting / Agency,No,,750,,,,,,,,,,,,,Java,,,,,
05-12-2020 22:37,36,Male,Berlin,Germany,Staff Engineer,15,4,Lead,Go,"PHP, AWS, Kubernetes, Docker",85000," Ä 85,000.00 "," $90,380.50 ",,$80K-$100K ,3000,80000,0,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,1100,,,,,,,,,,,,,Go,,,,,
06-12-2020 14:46,32,Male,Berlin,Germany,Designer (UI/UX),5,10,Senior,Java,"Python, PHP, Javascript / Typescript, SQL",70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,5000,65000,5000,24,Self-employed (freelancer),Unlimited contract,German,up to 10,Startup,No,,,,,,,,,,,,,,,Java,,,,,
06-12-2020 16:31,22,Male,Frankfurt,Germany,Software Engineer,2,2,Junior,Java,,45000," Ä 45,000.00 "," $47,848.50 ",,$40K-$50K ,7000,37000,3000,30,Full-time employee,Unlimited contract,German,1000+,Bank,Yes,30,,,,,,,,,,,,,,Java,,,,,
06-12-2020 19:01,33,Male,Berlin,Germany,Head of IT,3,3,Head,Python,"Python, Javascript / Typescript, Docker",100000," Ä 1,00,000.00 "," $1,06,330.00 ",,$100K-$200K ,20000,65000,,32,Full-time employee,Unlimited contract,German,51-100,Product,yes but found a new one with better pay / perks,,0,,,,,,,,,,,,,Python,,,,,
06-12-2020 21:08,35,Male,Berlin,Germany,Backend Developer,13,5,Senior,Php,"PHP, SQL, Go, AWS, Docker",68000," Ä 68,000.00 "," $72,304.40 ",,$70K-$80K ,0,68000,0,26,Full-time employee,Unlimited contract,English,1000+,Product,No,20,,,,,,,,,,,,,,Php,,,,,
06-12-2020 21:17,32,Female,Berlin,Germany,Computational linguist,5,5,Middle,Java,"Python, Docker",50400," Ä 50,400.00 "," $53,590.32 ",,$50K-$60K ,0,50400,0,29,Full-time employee,Unlimited contract,English,50-60,Product,No,40,0,,,,,,,,,,,,,Java,,,,,
06-12-2020 21:51,69,Male,Stuttgart,Germany,Rentner,383,3,Head,,,70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,,,,,,,German,50-60,Consulting / Agency,No,,,,,,,,,,,,,,,Python,,,,,
07-12-2020 03:52,28,Male,Berlin,Germany,Product Analyst,4,0,Junior,SQL,"Python, Clojure, SQL",55000," Ä 55,000.00 "," $58,481.50 ",,$50K-$60K ,0,,,22,Full-time employee,Unlimited contract,English,1000+,Product,No,,No,,,,,,,,,,,,,SQL,,,,,
07-12-2020 06:56,30,Male,Hamburg,Germany,Data Scientist,5,5,Middle,Python,"Python, C/C++, SQL, AWS",55000," Ä 55,000.00 "," $58,481.50 ",,$50K-$60K ,60000,55000,55000,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Python,,,,,
07-12-2020 07:09,40,Male,Munich,Germany,Data Engineer,15,7,Lead,SQL,"Python, Javascript / Typescript, .NET, Java / Scala, SQL, Go, AWS, Azure, Docker",90000," Ä 90,000.00 "," $95,697.00 ",,$80K-$100K ,10000,84000,10000,30,Full-time employee,,English,101-1000,Product,No,32,0,,,,,,,,,,,,,SQL,,,,,
